,정류장이름,정류장ID,위도,경도
2771,송북초교,JUB306101313,35.8639091,127.12372569
2772,면허시험장월드컵경기장,JUB306101314,35.86418729,127.06967624
2773,송천신일아파트,JUB306101317,35.86402015,127.1272632
2774,송천주공2단지,JUB306101318,35.86405704,127.1264262
2775,송천주공2단지,JUB306101320,35.86436962,127.12708911
2776,호성진흥더블파크,JUB306101322,35.86463135,127.14890823
2777,송천동성원무지개아파트,JUB306101324,35.86493158,127.12138472
2778,오송중.예비군훈련장,JUB306101325,35.86498574,127.12890468
2779,전주공고,JUB306101326,35.8650508,127.08057177
2780,방죽안마을,JUB306101327,35.8650958,127.02774493
2781,방죽안마을,JUB306101329,35.86518307,127.02760176
2782,오송중.예비군훈련장,JUB306101330,35.86522573,127.12877523
2783,전주공고,JUB306101332,35.86542536,127.08067229
2784,초당골,JUB316132052,35.62031571,127.103788
2785,초당골,JUB316132053,35.62017053,127.10365716
2786,서곡솔병원,JUB316132054,35.83156338,127.09504297
2787,서곡솔병원,JUB316132055,35.83151047,127.09519852
2788,척동마을,JUB316132056,35.82781526,127.09716066
2789,척동마을,JUB316132057,35.8280696,127.0974234
2790,대진빌딩,JUB316132058,35.82265835,127.10177856
2791,대진빌딩,JUB316132059,35.82268204,127.10193323
2792,마암초교,JUB316132254,35.60433766,127.10565233
2793,송천노인복지센터,JUB316132258,35.86832555,127.13057415
